# number of destination LPs (sorted by largest messages sent to) to cover percentage of total events
# LP name, total events sent, num of LPs to cover: 75, 80, 90, 95, and 100 percent of the total events sent.
"18709", 6, 1, 1, 2, 2, 2
"61268", 1, 1, 1, 1, 1, 1
"53588", 47, 1, 1, 1, 1, 2
"15032", 0, 1, 1, 1, 1, 1
"50130", 1844, 1, 1, 1, 1, 1
"12385", 6, 2, 2, 2, 2, 2
"62378", 1746, 1, 1, 1, 1, 1
"37180", 4, 2, 3, 3, 3, 3
"21742", 33, 1, 1, 1, 2, 3
"61400", 1788, 1, 1, 1, 1, 1
"12838", 1, 1, 1, 1, 1, 1
"5114", 1574, 1, 1, 1, 1, 1
"11703", 2170, 1, 1, 1, 1, 1
"23406", 1334, 1, 1, 1, 1, 1
"22396", 1404, 1, 1, 1, 1, 1
"61562", 3, 1, 1, 1, 1, 1
"61114", 2, 2, 2, 2, 2, 2
"44281", 0, 1, 1, 1, 1, 1
"27654", 1644, 1, 1, 1, 1, 1
"58653", 3, 1, 1, 1, 1, 1
"11719", 2194, 1, 1, 1, 1, 1
"39276", 2007, 1, 1, 1, 1, 1
"59893", 1543, 1, 1, 1, 1, 1
"56366", 1806, 1, 1, 1, 1, 1
"8993", 1677, 1, 1, 1, 1, 1
"47207", 1, 1, 1, 1, 1, 1
"24731", 0, 1, 1, 1, 1, 1
"27848", 10, 2, 2, 2, 3, 3
"13739", 1443, 1, 1, 1, 1, 1
"16897", 1324, 1, 1, 1, 1, 1
"21240", 4, 1, 1, 1, 1, 1
"14551", 0, 1, 1, 1, 1, 1
"24301", 7, 1, 1, 1, 1, 1
"21272", 0, 1, 1, 1, 1, 1
"27412", 1, 1, 1, 1, 1, 1
"29783", 0, 1, 1, 1, 1, 1
"45000", 1700, 1, 1, 1, 1, 1
"10412", 2, 2, 2, 2, 2, 2
"56735", 1612, 1, 1, 1, 1, 1
"12874", 0, 1, 1, 1, 1, 1
"17165", 0, 1, 1, 1, 1, 1
"16320", 1482, 1, 1, 1, 1, 1
"19568", 1, 1, 1, 1, 1, 1
"39559", 0, 1, 1, 1, 1, 1
"15198", 1096, 1, 1, 1, 1, 1
"19028", 2, 1, 1, 1, 1, 1
"40880", 1351, 1, 1, 1, 1, 1
"47921", 3, 2, 2, 2, 2, 2
"57280", 1244, 1, 1, 1, 1, 1
"55591", 2, 2, 2, 2, 2, 2
"37914", 2003, 1, 1, 1, 1, 1
"56205", 1601, 1, 1, 1, 1, 1
"47693", 1179, 1, 1, 1, 1, 1
"60919", 1544, 1, 1, 1, 1, 1
"55163", 1207, 1, 1, 1, 1, 1
"30716", 1943, 1, 1, 1, 1, 1
"39187", 0, 1, 1, 1, 1, 1
"22120", 0, 1, 1, 1, 1, 1
"61703", 2, 1, 1, 1, 1, 1
"1427", 1961, 1, 1, 1, 1, 1
"20488", 2301, 1, 1, 1, 1, 1
"20683", 22, 1, 1, 2, 2, 3
"1748", 0, 1, 1, 1, 1, 1
"3147", 12, 2, 2, 2, 2, 2
"36593", 0, 1, 1, 1, 1, 1
"6493", 1769, 1, 1, 1, 1, 1
"51353", 0, 1, 1, 1, 1, 1
"45513", 1456, 1, 1, 1, 1, 1
"49851", 10, 2, 2, 2, 3, 3
"9025", 1722, 1, 1, 1, 1, 1
"54902", 0, 1, 1, 1, 1, 1
"59647", 0, 1, 1, 1, 1, 1
"10334", 16, 2, 2, 3, 3, 3
"37289", 1504, 1, 1, 1, 1, 1
"17078", 15, 1, 1, 2, 2, 2
"42258", 1, 1, 1, 1, 1, 1
"17859", 1788, 1, 1, 1, 1, 1
"56751", 1628, 1, 1, 1, 1, 1
"45064", 1778, 1, 1, 1, 1, 1
"33579", 1, 1, 1, 1, 1, 1
"3267", 16, 1, 1, 1, 1, 1
"3366", 1461, 1, 1, 1, 1, 1
"6108", 1903, 1, 1, 1, 1, 1
"23870", 1517, 1, 1, 1, 1, 1
"64510", 1355, 1, 1, 1, 1, 1
"12053", 1, 1, 1, 1, 1, 1
"4553", 1542, 1, 1, 1, 1, 1
"23119", 6, 2, 2, 2, 2, 2
"18127", 0, 1, 1, 1, 1, 1
"62410", 1791, 1, 1, 1, 1, 1
"26419", 1924, 60, 75, 118, 160, 256
"49216", 1465, 1, 1, 1, 1, 1
"13449", 0, 1, 1, 1, 1, 1
"34422", 0, 1, 1, 1, 1, 1
"35021", 8, 1, 1, 1, 1, 1
"3841", 0, 1, 1, 1, 1, 1
"43218", 0, 1, 1, 1, 1, 1
"12681", 1685, 1, 1, 1, 1, 1
"20161", 3, 2, 2, 2, 2, 2
"10051", 1022, 1, 1, 1, 1, 1
"53705", 1725, 1, 1, 1, 1, 1
"36534", 1, 1, 1, 1, 1, 1
"10330", 5, 1, 1, 1, 1, 1
"12136", 1895, 1, 1, 1, 1, 1
"49926", 0, 1, 1, 1, 1, 1
"34018", 0, 1, 1, 1, 1, 1
"4425", 1406, 1, 1, 1, 1, 1
"38379", 1514, 1, 1, 1, 1, 1
"25057", 1706, 1, 1, 1, 1, 1
"7772", 0, 1, 1, 1, 1, 1
"41228", 0, 1, 1, 1, 1, 1
